source,target,edge_type,weight,weight_normalized,raw_count,edge_attr,distance_km,bearing,avg_distance,avg_time_gap
3f999e30-c4b3-47c4-83ec-a85450a9e6ab,ca5ecc8b-a94a-4466-b170-ae907f1063a1,geospatial,0.7906218934310246,1.3347104414480284,1,"[0.7906218934310246, 0.23493543633117356, 0.039862478022794, 2.0]",0.4698708726623471,14.35049208820584,,
3f999e30-c4b3-47c4-83ec-a85450a9e6ab,b2b52e98-49d0-4789-b3f1-3584a6fe96ac,geospatial,0.786623908595962,1.3279611316345197,1,"[0.786623908595962, 0.2400050245875043, 0.03069466179246313, 2.0]",0.4800100491750086,11.050078245286727,,
3f999e30-c4b3-47c4-83ec-a85450a9e6ab,b2b52e98-49d0-4789-b3f1-3584a6fe96ac,geospatial,0.786623908595962,1.3279611316345197,1,"[0.786623908595962, 0.2400050245875043, 0.03069466179246313, 2.0]",0.4800100491750086,11.050078245286727,,
3f999e30-c4b3-47c4-83ec-a85450a9e6ab,48329021-512b-4f77-a99e-0673415e511c,geospatial,0.6056980863205551,1.0225261492175757,1,"[0.6056980863205551, 0.501373624451184, 0.16659633972560547, 2.0]",1.002747248902368,59.97468230121797,,
3f999e30-c4b3-47c4-83ec-a85450a9e6ab,48329021-512b-4f77-a99e-0673415e511c,geospatial,0.6056980863205551,1.0225261492175757,1,"[0.6056980863205551, 0.501373624451184, 0.16659633972560547, 2.0]",1.002747248902368,59.97468230121797,,
3f999e30-c4b3-47c4-83ec-a85450a9e6ab,748ab7b8-4946-4df5-bb1a-922047316277,geospatial,0.7676437317754453,1.2959192157789685,1,"[0.7676437317754453, 0.2644295443825326, 0.03030200010303964, 2.0]",0.5288590887650652,10.90872003709427,,
3f999e30-c4b3-47c4-83ec-a85450a9e6ab,748ab7b8-4946-4df5-bb1a-922047316277,geospatial,0.7676437317754453,1.2959192157789685,1,"[0.7676437317754453, 0.2644295443825326, 0.03030200010303964, 2.0]",0.5288590887650652,10.90872003709427,,
3f999e30-c4b3-47c4-83ec-a85450a9e6ab,9b430c0f-aef3-4e1a-bff2-6c872ccf4e30,geospatial,0.7238980535353555,1.2220687266888033,1,"[0.7238980535353555, 0.3231047065451235, 0.9402911078947735, 2.0]",0.646209413090247,338.5047988421185,,
3f999e30-c4b3-47c4-83ec-a85450a9e6ab,9b430c0f-aef3-4e1a-bff2-6c872ccf4e30,geospatial,0.7238980535353555,1.2220687266888033,1,"[0.7238980535353555, 0.3231047065451235, 0.9402911078947735, 2.0]",0.646209413090247,338.5047988421185,,
3f999e30-c4b3-47c4-83ec-a85450a9e6ab,d7b22305-8998-4b84-9fe9-f237b9ac727a,geospatial,0.6378316758272772,1.0767733662402454,1,"[0.6378316758272772, 0.44968086143859454, 0.13333133589073218, 2.0]",0.8993617228771891,47.99928092066358,,
3f999e30-c4b3-47c4-83ec-a85450a9e6ab,d7b22305-8998-4b84-9fe9-f237b9ac727a,geospatial,0.6378316758272772,1.0767733662402454,1,"[0.6378316758272772, 0.44968086143859454, 0.13333133589073218, 2.0]",0.8993617228771891,47.99928092066358,,
3f999e30-c4b3-47c4-83ec-a85450a9e6ab,6f23b2ac-a5a7-4541-929d-682903864a10,geospatial,0.6602739718339196,1.1146599553405587,1,"[0.6602739718339196, 0.41510042125623214, 0.10377073259186854, 2.0]",0.8302008425124643,37.35746373307268,,
3f999e30-c4b3-47c4-83ec-a85450a9e6ab,6f23b2ac-a5a7-4541-929d-682903864a10,geospatial,0.6602739718339196,1.1146599553405587,1,"[0.6602739718339196, 0.41510042125623214, 0.10377073259186854, 2.0]",0.8302008425124643,37.35746373307268,,
3f999e30-c4b3-47c4-83ec-a85450a9e6ab,67c5d398-7d3e-46a5-87ed-142dd6eda3bf,geospatial,0.6674406353226093,1.126758558564393,1,"[0.6674406353226093, 0.40430482850903743, 0.05842467659222434, 2.0]",0.8086096570180749,21.032883573200763,,
3f999e30-c4b3-47c4-83ec-a85450a9e6ab,67c5d398-7d3e-46a5-87ed-142dd6eda3bf,geospatial,0.6674406353226093,1.126758558564393,1,"[0.6674406353226093, 0.40430482850903743, 0.05842467659222434, 2.0]",0.8086096570180749,21.032883573200763,,
3f999e30-c4b3-47c4-83ec-a85450a9e6ab,1f72be3b-b1d4-4676-8570-2fd8c6be26f9,geospatial,0.6345858293236388,1.071293799767651,1,"[0.6345858293236388, 0.4547827301743273, 0.08868530207459883, 2.0]",0.9095654603486546,31.92670874685558,,
3f999e30-c4b3-47c4-83ec-a85450a9e6ab,1f72be3b-b1d4-4676-8570-2fd8c6be26f9,geospatial,0.6345858293236388,1.071293799767651,1,"[0.6345858293236388, 0.4547827301743273, 0.08868530207459883, 2.0]",0.9095654603486546,31.92670874685558,,
