name,category,lon,lat,district
Sanpoutei Ramen,restaurant,103.8316566,1.3055499,ORCHARD
Rangooli North Indian Cuisine,restaurant,103.7642056,1.3024051,CLEMENTI
White Curry,restaurant,103.7641386,1.3023763,CLEMENTI
Botak Jones,restaurant,103.8827195,1.3341066,TOA PAYOH
Canton Paradise,restaurant,103.8717879,1.3507597,SERANGOON
OMMA Korean Charcoal BBQ - Bukit Timah,restaurant,103.775059,1.3435302,BUKIT TIMAH
ASTONS Specialities,restaurant,103.8227824,1.2636051,BUKIT MERAH
Paradise Dynasty,restaurant,103.8222379,1.2635153,BUKIT MERAH
Un-Yang-Kor-Dai Singapore,restaurant,103.8483333,1.2871169,SINGAPORE RIVER
Lumo Bar & Restaurant,restaurant,103.8482724,1.2876356,SINGAPORE RIVER
Legendary Bak Kut Teh At South Bridge ,restaurant,103.8483939,1.2878812,SINGAPORE RIVER
DStar Bistro,restaurant,103.9625687,1.3404335,TAMPINES
SUTD Canteen,restaurant,103.963024,1.3410513,TAMPINES
The Malayan Council,restaurant,103.8599819,1.3009427,ROCHOR
Vatan Se,restaurant,103.896774,1.3029541,MARINE PARADE
Tims Restaurant & Cafe,restaurant,103.8490098,1.3392121,TOA PAYOH
Stella Seaside Lounge,restaurant,103.9774982,1.3162109,TAMPINES
Nalaa Restaurant,restaurant,103.8529905,1.3056341,ROCHOR
Ng Khan Chilli Pan Mee,restaurant,103.8603112,1.3125459,KALLANG
Estate,restaurant,103.8359667,1.3021964,ORCHARD
Otto Ristorante,restaurant,103.8463718,1.2770993,DOWNTOWN CORE
Apoze Coffee Shop,restaurant,103.8867951,1.3380553,TOA PAYOH
Yhingthai Palace,restaurant,103.8548195,1.2966518,DOWNTOWN CORE
Legendary Hong Kong ,restaurant,103.7057669,1.3398865,JURONG WEST
De Luca Restaurant,restaurant,103.8426594,1.3179702,NOVENA
Beppu Menkan Japanese Noodle Restaurant,restaurant,103.8475535,1.284542,OUTRAM
Ipoh curry noodle,restaurant,103.851807,1.3621484,ANG MO KIO
Botanico at The Garage,restaurant,103.8155809,1.3189632,TANGLIN
Big Brand Satay Boutique,restaurant,103.8467906,1.2839601,OUTRAM
Ji Ji Noodle House,restaurant,103.8457953,1.2854763,OUTRAM
Inle Myanmar Restaurant,restaurant,103.850694,1.2920844,DOWNTOWN CORE
Ta lu prawn noodle,restaurant,103.847036,1.2841961,OUTRAM
Maxs restaurant,restaurant,103.8335786,1.3076394,ORCHARD
The Assembly Ground,restaurant,103.847699,1.2993963,MUSEUM
The Grumpy Bear,restaurant,103.8309845,1.3547732,BISHAN
Pranakorn,restaurant,103.9873527,1.3893242,CHANGI
Mr Mamak,restaurant,103.9869375,1.3883702,CHANGI
Zazz Pizza,restaurant,103.8505485,1.3027476,ROCHOR
Carpenter and Cook,restaurant,103.7735816,1.3408297,BUKIT TIMAH
King of fried rice,restaurant,103.8550982,1.3619683,ANG MO KIO
Pranakorn,restaurant,103.9873427,1.3893218,CHANGI
Thaid Me Up,restaurant,103.8355308,1.3164161,NEWTON
Mr Mamak,restaurant,103.9869479,1.3882469,CHANGI
Sushi Express,restaurant,103.9449129,1.3543146,TAMPINES
Genki Sushi,restaurant,103.9449438,1.3523288,TAMPINES
Itacho Sushi,restaurant,103.9448807,1.3527988,TAMPINES
Sushi Express Take Out,restaurant,103.9446606,1.3538317,TAMPINES
Burrata Joy Gustavo Lapasta,restaurant,103.9031479,1.3031939,MARINE PARADE
Wan Chai HongKong Tea Room ,restaurant,103.7471021,1.3343334,JURONG EAST
Chaoniu Hot Pot,restaurant,103.8579144,1.2992383,DOWNTOWN CORE
Nanas Green Tea,restaurant,103.8580628,1.2992869,DOWNTOWN CORE
SG Hawker,restaurant,103.8363217,1.2786342,BUKIT MERAH
Kaffe & Toast,restaurant,103.8349655,1.279534,BUKIT MERAH
Pangium,restaurant,103.8093493,1.3145629,TANGLIN
Osteria Mozza,restaurant,103.8359381,1.3020717,ORCHARD
Santouka,restaurant,103.8459561,1.2890371,SINGAPORE RIVER
Kim Dae Mun Korean Food,restaurant,103.8424126,1.3004036,ORCHARD
Kitchenman Nasi Lemak,restaurant,103.8630201,1.3123779,KALLANG
Naowarat,restaurant,103.8455375,1.3272328,NOVENA
Yuen Kee Dumpling,restaurant,103.852006,1.3003618,ROCHOR
Coffee Lounge,restaurant,103.8339896,1.3084257,ORCHARD
LEspresso,restaurant,103.8343693,1.3087855,ORCHARD
Gordon Grill,restaurant,103.8343137,1.3088849,ORCHARD
Min Jiang,restaurant,103.8343097,1.3086682,ORCHARD
Pizza Hut,restaurant,103.873789,1.3297426,TOA PAYOH
Nanbantei ,restaurant,103.8336261,1.3069683,ORCHARD
Ah Yat Kitchen ,restaurant,103.8335146,1.306833,ORCHARD
Yaowarat Thai Kway Chap,restaurant,103.8862004,1.361441,HOUGANG
Nassim Hill Bakery Bistro Bar,restaurant,103.8229963,1.3056352,TANGLIN
Reve,restaurant,103.8421005,1.2808187,OUTRAM
Tim Ho Wan ,restaurant,103.8319347,1.293152,SINGAPORE RIVER
28 Black,restaurant,103.8429038,1.2806873,OUTRAM
Hortus,restaurant,103.8640812,1.284862,MARINA SOUTH
Mr. Holmes Bakehouse,restaurant,103.8524715,1.2852563,DOWNTOWN CORE
Mangiano,restaurant,103.8417674,1.3209678,NOVENA
Yummiz,restaurant,103.8435333,1.3186132,NOVENA
Torasho,restaurant,103.8443559,1.2787104,OUTRAM
Levant,restaurant,103.8443389,1.2786148,OUTRAM
Mandalay Style,restaurant,103.8506244,1.2922215,DOWNTOWN CORE
Le Jardin,restaurant,103.8468799,1.2947166,MUSEUM
Ippudo ,restaurant,103.8457521,1.2906777,SINGAPORE RIVER
San Laksa,restaurant,103.8569828,1.3099638,KALLANG
NBCB,restaurant,103.8398042,1.3006984,ORCHARD
COL,restaurant,103.8414646,1.2791314,OUTRAM
Asian twist by 365 Food,restaurant,103.784655,1.2914022,QUEENSTOWN
Cherki,restaurant,103.8494894,1.2756228,DOWNTOWN CORE
Supreme Vege,restaurant,103.8523822,1.2971846,ROCHOR
Wilder Mann,restaurant,103.818492,1.3979673,YISHUN
Holycrab,restaurant,103.8512147,1.2930103,DOWNTOWN CORE
2612 Little Vietnam Cuisine,restaurant,103.8458161,1.3381296,TOA PAYOH
Jades Chicken,restaurant,103.8458171,1.3381561,TOA PAYOH
Bangkok D.K. Food,restaurant,103.8458151,1.3380926,TOA PAYOH
Ian-Tau Sarawak Laksa,restaurant,103.8458378,1.3381748,TOA PAYOH
Seroja,restaurant,103.8581354,1.2995853,DOWNTOWN CORE
Ramen Bari-Uma,restaurant,103.8420049,1.3205326,NOVENA
The Oyster Cart,restaurant,103.853224,1.316661,KALLANG
Suriwan Thai Kitchen,restaurant,103.8632648,1.3118915,KALLANG
Sri Lakshmi Nharasimha,restaurant,103.856425,1.3129503,KALLANG
Sin Ming Roti Prata,restaurant,103.8364516,1.355529,BISHAN
Merci Marcel,restaurant,103.8295711,1.3064966,ORCHARD
Kaayaloram,restaurant,103.8534532,1.3056302,ROCHOR
The Patio,restaurant,103.8439657,1.4590666,SEMBAWANG
Kwong Satay,restaurant,103.8845221,1.3139029,GEYLANG
Pasta Express,restaurant,103.6807925,1.3469341,WESTERN WATER CATCHMENT
The Crowded Bowl,restaurant,103.68079,1.3468252,WESTERN WATER CATCHMENT
Wok Express,restaurant,103.6808173,1.3467359,WESTERN WATER CATCHMENT
The House Steam Boat Restaurant,restaurant,103.6808183,1.3466786,WESTERN WATER CATCHMENT
Eighteen Chefs,restaurant,103.6816406,1.3477155,WESTERN WATER CATCHMENT
The Soup Spoon,restaurant,103.8435203,1.3197806,NOVENA
Dee Sha Thai Cuisine,restaurant,103.8603006,1.313365,KALLANG
New Shah Alam Restaurant,restaurant,103.8489586,1.2872991,SINGAPORE RIVER
Leaf Corner,restaurant,103.8874689,1.3364194,TOA PAYOH
Kushi Japanese Dining,restaurant,103.8879718,1.3336741,TOA PAYOH
Jaes Kitchen,restaurant,103.8880282,1.3338031,TOA PAYOH
Bnh M B Bi,restaurant,103.878885,1.3327623,TOA PAYOH
Super Thai by Soi Aroy,restaurant,103.8788615,1.3328891,TOA PAYOH
Kei Kaisendon,restaurant,103.8894627,1.3342637,HOUGANG
Maki-San,restaurant,103.8694847,1.3288144,TOA PAYOH
The Beef Station,restaurant,103.869596,1.3284712,TOA PAYOH
51 Noodle House,restaurant,103.8695246,1.3284622,TOA PAYOH
Sean Kee Duck Rice,restaurant,103.8885424,1.3145682,GEYLANG
Ontama Don,restaurant,103.8514051,1.3246438,NOVENA
Collins,restaurant,103.8514594,1.3246008,NOVENA
Mui Kee,restaurant,103.8516709,1.324436,NOVENA
Kolkata Beckons,restaurant,103.8509577,1.3083344,ROCHOR
Lp,restaurant,103.9002715,1.3125415,GEYLANG
Doki Doki Donburi,restaurant,103.8506042,1.2795994,DOWNTOWN CORE
Sushi Express,restaurant,103.9315983,1.3265634,BEDOK
Junshin Express,restaurant,103.9294206,1.3246039,BEDOK
SBCD,restaurant,103.8013476,1.2740153,QUEENSTOWN
Nodle ,restaurant,103.8017579,1.2735093,QUEENSTOWN
MacPherson Eating House,restaurant,103.8485644,1.288098,SINGAPORE RIVER
Soi 47,restaurant,103.8463781,1.2892544,SINGAPORE RIVER
Picolino,restaurant,103.8512446,1.3247925,NOVENA
Koo Kee,restaurant,103.8515872,1.3245051,NOVENA
Wok Legend,restaurant,103.8547557,1.3055685,ROCHOR
Famous Whampoa Seafood White Bee Hoon,restaurant,103.8547741,1.3232579,NOVENA
Minutes,restaurant,103.8491205,1.2987466,MUSEUM
Zangliang Malatang,restaurant,103.8490044,1.2986108,MUSEUM
Nature Cafe,restaurant,103.8092877,1.2864578,BUKIT MERAH
Lan Nuong,restaurant,103.8609475,1.311474,KALLANG
Friendship Food Court,restaurant,103.8422487,1.2844552,OUTRAM
KNS RESTAURANT,restaurant,103.9381752,1.3329678,BEDOK
The Great Madras,restaurant,103.853004,1.3050137,ROCHOR
Chong Qing Grilled Fish Upper Thomson,restaurant,103.8352718,1.3517411,BISHAN
Kazoku Japanese Cuisine,restaurant,103.8426847,1.3184492,NOVENA
Im Em Thai Kitchen,restaurant,103.8640981,1.3104116,KALLANG
The Banana Leaf Apolo,restaurant,103.8518807,1.3052594,ROCHOR
Treasure Toast,restaurant,103.8554985,1.2961589,DOWNTOWN CORE
Rainbow Rice House,restaurant,103.8468567,1.2872078,SINGAPORE RIVER
Ban Mookata Original,restaurant,103.8292752,1.4333495,YISHUN
Ramen Dining Keisuke Tokyo,restaurant,103.949602,1.3725033,PASIR RIS
Dinner Lok Lok Mou,restaurant,103.8793817,1.3287664,GEYLANG
MM Western Charcoal Grill,restaurant,103.8793968,1.3287285,GEYLANG
Taste of Vietnam Food,restaurant,103.8788039,1.3332574,TOA PAYOH
Hoe Nam Bak Kut Teh,restaurant,103.8698388,1.328845,TOA PAYOH
Macpherson Minced Meat Noodles,restaurant,103.870019,1.3284226,TOA PAYOH
Zheng Yi Hainanese Beef Noodles,restaurant,103.8700343,1.3284289,TOA PAYOH
Mermaid Mala & BBQ,restaurant,103.8698464,1.3287884,TOA PAYOH
Soon Li Whitley Food Centre Pork Porridge,restaurant,103.8698521,1.3290347,TOA PAYOH
Mr Duck,restaurant,103.8697889,1.3290065,TOA PAYOH
88 Chicken,restaurant,103.8694519,1.3288722,TOA PAYOH
Katsu Izakaya Japanese Bistro,restaurant,103.8693782,1.3289794,TOA PAYOH
Wan Wan Mookata,restaurant,103.8740124,1.3298822,TOA PAYOH
Minah Tina Rina Ayam Penyet,restaurant,103.8740134,1.3298631,TOA PAYOH
House Of Samosas,restaurant,103.8827657,1.3320436,GEYLANG
French Fold,restaurant,103.8295118,1.306522,ORCHARD
Yi Jia Sarawak Laksa & Kolo Mee,restaurant,103.8292686,1.4334398,YISHUN
Dajie Makan Place,restaurant,103.7703155,1.3145575,CLEMENTI
Soi 47 Thai Food,restaurant,103.8538053,1.3368721,TOA PAYOH
Madam Mookata,restaurant,103.8921332,1.3399141,HOUGANG
Kura Oyster & Highball Bar,restaurant,103.8486653,1.2827684,OUTRAM
Ikkoten Omakase,restaurant,103.8486531,1.28272,OUTRAM
Happy Kampong Seafood,restaurant,103.8302925,1.3861445,ANG MO KIO
Tambuah Mas,restaurant,103.8316723,1.2935307,SINGAPORE RIVER
Mademoiselle Tang Noodle,restaurant,103.8430211,1.3203199,NOVENA
Co Chung,restaurant,103.8452053,1.3007408,MUSEUM
Tipo Strada,restaurant,103.8429844,1.3203692,NOVENA
Teru,restaurant,103.8474318,1.2882232,SINGAPORE RIVER
Watami Japanese Dining,restaurant,103.788898,1.3070741,QUEENSTOWN
Chimichanga,restaurant,103.7952523,1.3108087,QUEENSTOWN
Yayoi Japanese Teishoku Restaurant ,restaurant,103.8433527,1.3172843,NOVENA
Cahaya Singapura,restaurant,103.863119,1.3122365,KALLANG
Bar.B.Q. Tonight,restaurant,103.8538436,1.3105484,ROCHOR
Hong Kong Stars Cafe,restaurant,103.8596193,1.3128038,KALLANG
Diners Shack,restaurant,103.852294,1.3003102,ROCHOR
Tanglin Cookhouse,restaurant,103.8237807,1.3046787,ORCHARD
Akane Restaurant,restaurant,103.8157061,1.330381,NOVENA
Donguri,restaurant,103.8160437,1.3308654,NOVENA
Yaowarat Seafood,restaurant,103.8593953,1.3155228,KALLANG
Xin Wang Hong Kong Cafe,restaurant,103.8434204,1.3200546,NOVENA
The Crowded Bowl,restaurant,103.6832632,1.3418383,WESTERN WATER CATCHMENT
An Nyeong,restaurant,103.8143539,1.3227587,TANGLIN
Soul Kind Cafe,restaurant,103.7427616,1.3417925,JURONG EAST
Goldenroy Sourdough Pizza,restaurant,103.8565934,1.3081938,ROCHOR
Mr. Prata,restaurant,103.8200526,1.3184236,TANGLIN
Pine & Dine,restaurant,103.8516444,1.3039628,ROCHOR
TungLok Signatures,restaurant,103.8465446,1.2893246,SINGAPORE RIVER
So Pho,restaurant,103.8441448,1.3203501,NOVENA
NG AH SIO bak kut teh ,restaurant,103.8472858,1.2893011,SINGAPORE RIVER
Aburi En,restaurant,103.831926,1.3057988,ORCHARD
Tanamera Coffee,restaurant,103.8236537,1.3047351,ORCHARD
Tanamera Coffee,restaurant,103.8654131,1.3649649,SERANGOON
Sampoorna Swadesi,restaurant,103.8583632,1.3153218,KALLANG
Chilli Padi Nonya Restaurant,restaurant,103.9000407,1.3133665,GEYLANG
SoupCup HongLeong,restaurant,103.8510169,1.2813189,DOWNTOWN CORE
SoupCup Suntec City,restaurant,103.856622,1.2934194,DOWNTOWN CORE
Three Buns,restaurant,103.8395346,1.2905338,SINGAPORE RIVER
To Go Soup,restaurant,103.8554642,1.3008718,ROCHOR
Seva,restaurant,103.852223,1.3004644,ROCHOR
Warung Ijo,restaurant,103.8880883,1.333701,TOA PAYOH
Beng Thin Hoon Kee Restaurant,restaurant,103.8492321,1.2848363,DOWNTOWN CORE
Shoukouwa Shinjidai,restaurant,103.824818,1.3046043,ORCHARD
Jinkura Izakaya,restaurant,103.8629211,1.3123776,KALLANG
Twin Island Noodle House,restaurant,103.8629904,1.3123106,KALLANG
Saizeriya,restaurant,103.8017489,1.2738283,QUEENSTOWN
Umisushi,restaurant,103.8014276,1.2743682,QUEENSTOWN
Tingkat PeraMakan,restaurant,103.8013273,1.2737083,QUEENSTOWN
Black Pepper Multicuisine,restaurant,103.8553571,1.3115078,KALLANG
Ember,restaurant,103.8471696,1.2869644,SINGAPORE RIVER
Deli(Jie) Fish Head Steamboat,restaurant,103.8548654,1.3233301,NOVENA
Yum Yum Thai,restaurant,103.9052486,1.305269,MARINE PARADE
Red Dot Mala Hot Pot,restaurant,103.8637737,1.3225326,KALLANG
Le Mont Singapore,restaurant,103.8420067,1.2800166,OUTRAM
Willow,restaurant,103.8474273,1.2873745,SINGAPORE RIVER
Sichuan Alley,restaurant,103.8491969,1.2830626,DOWNTOWN CORE
City Hot Pot,restaurant,103.8511263,1.2838435,DOWNTOWN CORE
FOC,restaurant,103.847476,1.287344,SINGAPORE RIVER
Sapporo Misono,restaurant,103.8592853,1.2929958,DOWNTOWN CORE
Makuake,restaurant,103.8615152,1.311639,KALLANG
Tipo Osteria,restaurant,103.8610775,1.3113271,KALLANG
Georges  The Cove,restaurant,103.9448318,1.3849759,PASIR RIS
Yan Woo,restaurant,103.8444023,1.2844663,OUTRAM
Kale by KangSu ,restaurant,103.8512899,1.2908694,DOWNTOWN CORE
Trattoria Da Mimmo,restaurant,103.8429861,1.3502743,BISHAN
Kubova Cuisine,restaurant,103.786052,1.2972412,QUEENSTOWN
Kees,restaurant,103.8473577,1.2885817,SINGAPORE RIVER
Sushiro ,restaurant,103.8405022,1.3010827,ORCHARD
Paradise Classic ,restaurant,103.794432,1.3110472,QUEENSTOWN
LeNu ,restaurant,103.7941638,1.3113663,QUEENSTOWN
Bukchon Korean Restaurant,restaurant,103.8792619,1.3316206,TOA PAYOH
La table dEmma,restaurant,103.8464742,1.282853,OUTRAM
Pastaro,restaurant,103.8361051,1.3172713,NOVENA
Huang Chao Teochew Noodle House,restaurant,103.9487794,1.3732337,PASIR RIS
Hugabo,restaurant,103.9499074,1.3723584,PASIR RIS
Dabba Street,restaurant,103.9499024,1.3723363,PASIR RIS
Twyst,restaurant,103.9497081,1.3723616,PASIR RIS
Genki Sushi,restaurant,103.9484134,1.3740108,PASIR RIS
Butahage,restaurant,103.9483974,1.3739626,PASIR RIS
Crave Nasi Lemak,restaurant,103.9485582,1.3734832,PASIR RIS
Earle Swensens,restaurant,103.9485636,1.3732079,PASIR RIS
Fong Sheng Hao,restaurant,103.9483979,1.3732651,PASIR RIS
Jianghu Buffet,restaurant,103.9481888,1.3734368,PASIR RIS
Kageyama Ramen,restaurant,103.9487998,1.3738065,PASIR RIS
Kopifellas Cafe,restaurant,103.9486246,1.3742343,PASIR RIS
Kuriya Japanese Market,restaurant,103.9486149,1.3739113,PASIR RIS
Lao Huo Tang,restaurant,103.9485324,1.373737,PASIR RIS
Lau Wang Claypot Delights,restaurant,103.9487136,1.3739421,PASIR RIS
Le Shrimp Ramen,restaurant,103.948881,1.374153,PASIR RIS
LeNu Chef Wais Noodle Bar,restaurant,103.9486022,1.373606,PASIR RIS
Paradise Classic,restaurant,103.9485495,1.3742108,PASIR RIS
Paradise Dynasty,restaurant,103.9488903,1.3741906,PASIR RIS
Pontian Jiak,restaurant,103.9487345,1.3737773,PASIR RIS
Suparakki Ramen,restaurant,103.9487184,1.3738447,PASIR RIS
Tai Er,restaurant,103.948865,1.37395,PASIR RIS
Taste of Indonesia,restaurant,103.9484621,1.3739528,PASIR RIS
The Hainan Story Coffee House,restaurant,103.9486141,1.3738626,PASIR RIS
White Restaurant,restaurant,103.9488308,1.3738865,PASIR RIS
Xiang Xiang Hunan Cuisine,restaurant,103.9489325,1.3742425,PASIR RIS
Yakiniku Like,restaurant,103.9483773,1.3739263,PASIR RIS
Yew Kee Specialities,restaurant,103.9487376,1.3738911,PASIR RIS
Dapur Penyet,restaurant,103.8399699,1.302373,ORCHARD
Fire Ramen,restaurant,103.8398773,1.3022994,ORCHARD
Dosirak,restaurant,103.8575264,1.2993031,DOWNTOWN CORE
Zouls Corner  Tampines,restaurant,103.9380006,1.3476402,TAMPINES
Diandin Leluk,restaurant,103.8620787,1.3023174,KALLANG
Hai Ge Ji Hainanese Chicken Rice,restaurant,103.8598994,1.3038251,ROCHOR
Bad Habits Provision,restaurant,103.8414135,1.2933624,RIVER VALLEY
Soup Restaurant,restaurant,103.8356428,1.3039667,ORCHARD
Daebak Korean Cuisine,restaurant,103.8844018,1.3330414,TOA PAYOH
CJ Malatang,restaurant,103.7750412,1.3435941,BUKIT TIMAH
Daebak Korean Cuisine,restaurant,103.8844018,1.3330414,TOA PAYOH
CJ Malatang,restaurant,103.7750412,1.3435941,BUKIT TIMAH
Shunsui,restaurant,103.8472956,1.2876972,SINGAPORE RIVER
Mizume,restaurant,103.847529,1.2873159,SINGAPORE RIVER
Am,restaurant,103.8472126,1.287512,SINGAPORE RIVER
Xuji by Quad Cafe,restaurant,103.6802569,1.3424987,WESTERN WATER CATCHMENT
Ichikokudo Hokkaido Ramen,restaurant,103.9868087,1.355272,CHANGI
DaXi,restaurant,103.8578288,1.2976117,DOWNTOWN CORE
Pizza Hut,restaurant,103.7350066,1.3583582,TENGAH
Swensens,restaurant,103.7343045,1.3576463,TENGAH
So Do Fun,restaurant,103.8571018,1.2971868,DOWNTOWN CORE
Flutes Restaurant,restaurant,103.8572711,1.2973297,DOWNTOWN CORE
Setsuri Ishinomaki,restaurant,103.8573491,1.2971241,DOWNTOWN CORE
Mirai Robatayaki & Sushi Restaurant,restaurant,103.8573593,1.2969282,DOWNTOWN CORE
Summer Folks Cafe & Steakhouse,restaurant,103.8576994,1.2969512,DOWNTOWN CORE
UMAI,restaurant,103.8576564,1.2969947,DOWNTOWN CORE
GX Banh Mi,restaurant,103.8569958,1.2980904,DOWNTOWN CORE
grillninetynine,restaurant,103.858016,1.302584,ROCHOR
Hansang Korean Family Restaurant,restaurant,103.8440858,1.3209314,NOVENA
Huevos,restaurant,103.8603714,1.3041024,ROCHOR
Mr Prata,restaurant,103.7654608,1.3169291,CLEMENTI
Hooha,restaurant,103.7861057,1.2797705,QUEENSTOWN
Bangladeshi Food,restaurant,103.8552126,1.3085965,ROCHOR
Jin Biao Coffee Shop,restaurant,103.9517608,1.3477738,TAMPINES
Johns Pizzeria & Bakery,restaurant,103.7731785,1.3408352,BUKIT TIMAH
New Ubin Seafood,restaurant,103.8265598,1.3164875,TANGLIN
Alani,restaurant,103.8452003,1.2805192,DOWNTOWN CORE
Sabar Menanti,restaurant,103.8586997,1.3026603,ROCHOR
Dlife Signature,restaurant,103.8443261,1.3206885,NOVENA
Din Tai Fung,restaurant,103.8445733,1.2850277,OUTRAM
Wo Peng Cuisine ,restaurant,103.8446576,1.2863694,OUTRAM
The Hainan Story Coffee House ,restaurant,103.8447303,1.2850719,OUTRAM
Segar Restaurant ,restaurant,103.8449713,1.2852429,OUTRAM
Victors Kitchen,restaurant,103.8450868,1.2856091,OUTRAM
Shi Li Fang,restaurant,103.8448323,1.2852089,OUTRAM
Monster Curry ,restaurant,103.8451046,1.285591,OUTRAM
ASU,restaurant,103.8004943,1.2678973,BUKIT MERAH
Fong Sheng Hao ,restaurant,103.7431529,1.3339336,JURONG EAST
Paradise Hotpot ,restaurant,103.7434104,1.3341481,JURONG EAST
Paradise Dynasty ,restaurant,103.7434466,1.3341602,JURONG EAST
Flippers,restaurant,103.7431436,1.3344444,JURONG EAST
Kopitiam Corner,restaurant,103.7639192,1.3230268,CLEMENTI
Dian Xiao Er ,restaurant,103.8359322,1.4293937,YISHUN
Feng Food ,restaurant,103.836113,1.4288436,YISHUN
LeNu ,restaurant,103.8361938,1.4290671,YISHUN
Little Pond ,restaurant,103.8360905,1.4285529,YISHUN
Fong Sheng Hao ,restaurant,103.89295,1.3177274,GEYLANG
Chimichanga,restaurant,103.8932041,1.3175457,GEYLANG
London Fat Duck,restaurant,103.8926115,1.3173344,GEYLANG
Sanook Kitchen,restaurant,103.89304,1.3175027,GEYLANG
Pontian Wanton Noodles,restaurant,103.8485797,1.3694157,ANG MO KIO
Sukiya,restaurant,103.8482547,1.3692046,ANG MO KIO
Ma Maison,restaurant,103.8557357,1.2991284,DOWNTOWN CORE
Swaad Art of Saatvik Food,restaurant,103.8553927,1.3087761,ROCHOR
Latido,restaurant,103.8443278,1.2783165,OUTRAM
Glare,restaurant,103.9450653,1.3543005,TAMPINES
Greendot,restaurant,103.945011,1.3541798,TAMPINES
Pepper Lunch,restaurant,103.9449386,1.3541808,TAMPINES
Saizeriya,restaurant,103.9452404,1.353892,TAMPINES
Sanook Kitchen,restaurant,103.9452636,1.3541234,TAMPINES
Sushiro ,restaurant,103.9449375,1.3541124,TAMPINES
Tun Xiang,restaurant,103.9451126,1.3540178,TAMPINES
Yew Kee Specialities,restaurant,103.9451906,1.3539252,TAMPINES
Sushi Tei,restaurant,103.9449867,1.3540741,TAMPINES
Swee Choon,restaurant,103.9438744,1.3525705,TAMPINES
Sukiya,restaurant,103.9439935,1.3522055,TAMPINES
WU DA LANG OLD HOT POT ,restaurant,103.8440746,1.2841221,OUTRAM
100 XLX Modern Tze Char,restaurant,103.8618167,1.3034031,KALLANG
Sunny Choice Vegan,restaurant,103.8031756,1.2862249,BUKIT MERAH
Sichuan Tianfu,restaurant,103.8613343,1.3014515,ROCHOR
The Sun to House Japanese Whisky & Sake Bar,restaurant,103.8408729,1.292476,RIVER VALLEY
Japanese Restaurant Goku,restaurant,103.8408495,1.2924331,RIVER VALLEY
Sukiyaki Restaurant Kuroya,restaurant,103.84083,1.2923805,RIVER VALLEY
Tengoku Yakiniku Singapore,restaurant,103.8537299,1.2989659,ROCHOR
Saffrons,restaurant,103.9536675,1.3521966,TAMPINES
Afghanistan Family Restaurant,restaurant,103.9539929,1.3535681,TAMPINES
Craze Kitchen,restaurant,103.9534059,1.3522288,TAMPINES
KhairunMiyah,restaurant,103.952929,1.3528994,TAMPINES
Mr Prata,restaurant,103.9535354,1.361153,TAMPINES
I Love Sukothai,restaurant,103.7433397,1.3924553,CHOA CHU KANG
Khao Hom by Rung Mama,restaurant,103.9483475,1.3734482,PASIR RIS
Super Sushi,restaurant,103.9496899,1.3724206,PASIR RIS
Eat 3 Bowls,restaurant,103.9495712,1.3722834,PASIR RIS
Poulet,restaurant,103.9498342,1.3725317,PASIR RIS
Sukiya,restaurant,103.9499441,1.3722611,PASIR RIS
Im Kim Korean BBQ & Shabu Shabu,restaurant,103.9482766,1.3734611,PASIR RIS
